id	ttext
414741539881881600	смотрю  #битвухоров ужас  какой то  что  за  бред, не цепляет вообще ,что  сейчас что в прошлом году ((
414741675660279808	Сегодня холодно, а шапка моя у Сашки((( #печальтоска
414742467632959489	#followme не могу заснуть..выпила горы таблеток и безтолку((
414745331348557824	RT @sol_solnec: @EKoltsov @TVmosobl Угар, похоже, только в твиттере. В реальности тут совсем тихо и скучно :( #полебитвытвиттер
414746030262210561	RT @sol_solnec: @EKoltsov @TVmosobl Угар, похоже, только в твиттере. В реальности тут совсем тихо и скучно :( #полебитвытвиттер
414746612439986176	RT @sol_solnec: @EKoltsov @TVmosobl Угар, похоже, только в твиттере. В реальности тут совсем тихо и скучно :( #полебитвытвиттер
414746786516197376	RT @sol_solnec: @EKoltsov @TVmosobl Угар, похоже, только в твиттере. В реальности тут совсем тихо и скучно :( #полебитвытвиттер
414747095070167040	RT @sol_solnec: @EKoltsov @TVmosobl Угар, похоже, только в твиттере. В реальности тут совсем тихо и скучно :( #полебитвытвиттер
414748030764867584	#ru_ff опять сильный ветер!наверное обратно свет отключат((
414750810497884160	#Teenporn  уже завтра она приедет. как же я ее жду( #pornvids
414752415263780864	Печально, что ставиться не на честность и талант , а знак России :( #БитваХоров
